outlet,bias,headline,summary,ground_news_interest_url
Crooks and Liars,Far Left,Judge Clips 'Squishy' DOJ Lawyer For Refusal To Guarantee FBI Agents' Privacy,U.S. District Judge Jia M. Cobb snapped at an attorney for President Donald Trump's Department of Justice (DOJ) who could not guarantee that a list of FBI agents who worked on Jan. 6 cases. 1 year ago · United States,https://ground.news/interest/crooksandliarscom
teleSUR,Far Left,Syria: De facto Government Massacres Alawites and the International Community Keeps Silence · Global Voices,"The de facto leadership of Abu Mohamad al-Golani threatened the Alawites to hand over their weapons, “before it is too late.” The Syrian people are being victimized by a genocide against the Alawites, which has left at least 237 people dead in two days, while the major powers of the international community remain silent in the face of this new conflict.",https://ground.news/interest/telesurtvnet
World Socialist Web Site,Far Left,The 2014 coup in Ukraine,1 year ago · United States,https://ground.news/interest/world-socialist-web-site
Orinoco Tribune,Far Left,China Surpasses Disney and Pixar: Ne Zha 2 Dominates Global Box Office.,"The latest Chinese animated film has broken multiple records and became the first film in the world to surpass the $1 billion mark. After its success in Asia, its entry into the West put it in first place at the international box office. In a historic milestone for the Asian giant’s film industry, Chinese animated film Ne Zha 2 has surpassed its US counterpart Inside Out 2 (Pixar) at the global box office, marking a significant turning point in the country’s film industry.",https://ground.news/interest/orinoco-tribune
Mondoweiss,Far Left,Elon Musk: Zionism and Nazism Can Coexist,"In a recent speech, Musk defended the AfD party and encouraged Germans to overcome their ""guilt"" by embracing their historical and ideological connections to Zionism and white supremacy.",https://ground.news/interest/mondoweiss
teleSUR,Far Left,Mark Carney Elected as Leader of Liberal Party and Canada's Prime Minister,"Mark Carney, the former Bank of Canada and Bank of England chief, was elected as the leader of the Liberal Party and will replace Justin Trudeau as Prime Minister of Canada. Carney won with 85.9% of the votes among 400,000 supporters, amid tensions between Canada and the U.S. over tariffs imposed by the White House.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"Conservatives Win Elections in Germany, Ultra-Right Takes Second Place","According to the results published by the public televisions ZDF and ARD, the binomial of the Christian Democratic Union and the Christian Social Union rises as the force with the highest votes this Sunday. With a range ranging from 28.5 to 29 percent of the votes cast, the conservative bloc composed of the Christian Democratic Union and the Christian Social Union (CDU/CSU) was the force most voted in this Sunday’s general elections in Germany, … 1 year ago",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Israel Delays Last Exchange and Holds Back Second Phase of Agreement with Palestinian Resistance,"The exchange of Palestinian abductees was delayed indefinitely after the resistance refused to commit to ""humid ceremonies."" Israeli Prime Minister Benjamin Netanyahu met with Palestinian relatives in Gaza and the West Bank, but the agreement remains uncertain.",https://ground.news/interest/telesurtvnet
Palmer Report,Far Left,Samuel Alito's Latest Attack on Democracy,"Support Adam Frisch for U.S. Senate. Donate to Palmer Report. Dear Palmer Report readers, this is an uncertain time so I'm asking for your help. If you can each contribute $5 or $25 or $75 – whatever matches your budget – to help with Palmer Report’s ongoing operating expenses, it’ll help a lot. Thank you so much. Contribute here. Much thanks, Bill PalmerThere is absolutely no reason why Extreme Court Justice Samuel Alito needed to speak… 1 year ago · Los Angeles, United States",https://ground.news/interest/palmer-report
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
Crooks and Liars,Far Left,Elon Musk Calls For Germany To 'Move Beyond' Nazi Guilt,"""There is too much focus on past guilt, and we need to move beyond that,"" Musk told a rally for the far-right Alternative for Germany (AfD).",https://ground.news/interest/crooksandliarscom
telesurtv.net,Far Left,"Biden Pardons Fauci, Milley, Capitol Committee Members Before Leaving Office","In a last-minute move, President Biden issued pardons for several high-profile figures, including Dr. Anthony Fauci, retired General Mark Milley, and members of the House of Representatives committee investigating the January 6, 2021, Capitol attack. This move was seen as a preemptive measure to prevent potential retribution from the incoming administration.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"Shooting in Queens, USA, leaves several wounded","The attack when two or three men began shooting indiscriminately at the crowd waiting in front of the club. A shooting took place on Wednesday night during a private party at a nightclub in Queens metropolitan state of New York (northwest of the United States), leaving at least 11 people injured. READ ALSO: United States: Deaths from the hit in New Orleans rise to 15",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
Wonkette,Far Left,"Trump Promising To Invade Allies Again, More","Trump is once again making threats to invade Canada, Greenland, and the Panama Canal. He discussed these ideas at a press conference in Florida and sent Junior to Greenland to look at potential properties. 1 year ago · United States",https://ground.news/interest/wonkette
Wonkette,Far Left,Samuel Alito's Phone Calls to Trump: A Threat to the Court's Integrity?,"Chief Justice John Roberts, get ready to defend your beloved justice, Samuel Alito, from a new wave of partisan attacks! This time, it's about Alito's phone calls to Donald Trump, whose issues are currently before the Court. The calls have raised concerns about the integrity of the Court and the potential for political influence.",https://ground.news/interest/wonkette
Orinoco Tribune,Far Left,This Will Not End With the Last Airstrike,"By Malak Hijazi – Jan 15, 2025 For 15 long months, the people of Gaza have endured a brutal genocidal war. We’ve lost loved ones, homes and any sense of normalcy. But as talks of a potential ceasefire grow, hope flickers that it might take effect before US President-elect Donald Trump’s inauguration next week. Our eyes remain glued to our phones, scrolling through news – both real and fake – waiting for the announcement. We long to hear the word...",https://ground.news/interest/orinoco-tribune
Crooks and Liars,Far Left,Garland to Release Election Subversion Report on Trump,"Attorney General Merrick Garland will release Special Counsel Jack Smith's report on election subversion by President-elect Donald Trump, but not a report on the mishandling of classified documents. In a motion filed before the 11th Circuit Court of Appeals, Garland opposed Trump's effort to block the release of the reports. U.S. District Court Judge Aileen Cannon, appointed by Trump, recently blocked the release of the reports.",https://ground.news/interest/crooksandliarscom
World Socialist Web Site,Far Left,Israeli forces continue to kill in Gaza despite Biden's ceasefire announcement,"Despite the announcement of a ceasefire, Israeli forces have continued their attacks on Gaza, resulting in the deaths of 86 people since Biden took office.",https://ground.news/interest/world-socialist-web-site
Mondoweiss,Far Left,Elon Musk: Zionism and Nazism Can Coexist,"In a recent speech, Musk, who has previously faced backlash for his support of the far-right AfD party, reiterated his backing for the group and encouraged Germans to move past their ""guilt."" The historical and ideological connections between Zionism and white supremacy are profound.",https://ground.news/interest/mondoweiss
